sujet,compatible,acc,rt
7,c,1.0,664.0
7,c,1.0,551.0
7,c,1.0,561.0
7,i,1.0,466.0
7,c,1.0,441.0
7,i,1.0,404.0
7,c,1.0,283.0
7,c,1.0,353.0
7,i,1.0,495.0
7,i,1.0,473.0
7,i,1.0,444.0
7,i,0.0,358.0
7,i,1.0,448.0
7,i,1.0,357.0
7,c,1.0,510.0
7,c,1.0,429.0
7,c,1.0,436.0
7,c,1.0,317.0
7,c,1.0,438.0
7,i,1.0,421.0
7,i,1.0,371.0
7,i,0.0,336.0
7,c,1.0,349.0
7,i,1.0,411.0
7,c,1.0,366.0
7,c,1.0,409.0
7,c,1.0,387.0
7,i,1.0,261.0
7,i,1.0,238.0
7,c,1.0,378.0
7,i,1.0,439.0
7,c,1.0,380.0
7,i,1.0,382.0
7,i,1.0,430.0
7,c,1.0,290.0
7,i,0.0,397.0
7,c,1.0,609.0
7,c,1.0,292.0
7,i,1.0,507.0
7,c,1.0,321.0
7,i,1.0,495.0
7,c,1.0,673.0
7,c,1.0,413.0
7,i,1.0,408.0
7,c,1.0,264.0
7,c,1.0,376.0
7,c,1.0,370.0
7,i,1.0,523.0
7,i,0.0,413.0
7,i,1.0,593.0
7,c,1.0,423.0
7,i,1.0,385.0
7,i,1.0,495.0
7,i,0.0,203.0
7,c,1.0,382.0
7,c,1.0,359.0
7,i,1.0,398.0
7,c,1.0,404.0
7,i,1.0,915.0
7,c,1.0,343.0
7,i,1.0,295.0
7,i,1.0,500.0
7,c,1.0,313.0
7,i,0.0,380.0
7,c,1.0,441.0
7,i,1.0,513.0
7,i,1.0,351.0
7,i,1.0,513.0
7,c,1.0,331.0
7,c,1.0,423.0
7,i,1.0,472.0
7,i,0.0,493.0
7,i,1.0,423.0
7,i,0.0,377.0
7,i,1.0,551.0
7,c,1.0,360.0
7,c,1.0,361.0
7,i,0.0,410.0
7,c,1.0,343.0
7,c,1.0,393.0
7,i,1.0,615.0
7,i,1.0,440.0
7,c,1.0,364.0
7,i,1.0,447.0
7,c,1.0,343.0
7,i,0.0,258.0
7,i,1.0,490.0
7,c,1.0,340.0
7,c,0.0,284.0
7,c,1.0,428.0
7,i,0.0,320.0
7,c,1.0,383.0
7,c,1.0,329.0
7,c,1.0,384.0
7,i,1.0,402.0
7,c,1.0,395.0
7,c,1.0,405.0
7,i,1.0,587.0
7,c,1.0,1427.0
7,c,0.0,288.0
7,c,1.0,434.0
7,i,0.0,699.0
7,i,0.0,331.0
7,i,1.0,458.0
7,i,1.0,519.0
7,c,1.0,445.0
7,i,1.0,382.0
7,i,1.0,522.0
7,i,0.0,427.0
7,c,1.0,439.0
7,i,0.0,496.0
7,i,1.0,386.0
7,c,1.0,359.0
7,i,0.0,235.0
7,i,1.0,370.0
7,c,1.0,335.0
7,c,1.0,324.0
7,c,0.0,260.0
7,c,1.0,539.0
7,c,1.0,345.0
7,i,1.0,506.0
7,i,1.0,465.0
7,c,1.0,352.0
7,c,1.0,393.0
7,c,1.0,360.0
7,i,0.0,433.0
7,c,1.0,432.0
7,c,1.0,400.0
7,c,1.0,415.0
7,c,1.0,526.0
7,c,1.0,366.0
7,c,1.0,340.0
7,c,1.0,406.0
7,c,1.0,322.0
7,c,1.0,330.0
7,c,1.0,471.0
7,i,1.0,449.0
7,i,1.0,444.0
7,i,1.0,516.0
7,c,1.0,490.0
7,i,1.0,431.0
7,i,1.0,663.0
7,i,1.0,499.0
7,i,0.0,353.0
7,i,1.0,326.0
7,i,1.0,326.0
7,i,1.0,498.0
7,c,1.0,511.0
7,c,1.0,388.0
7,c,1.0,713.0
7,i,1.0,737.0
7,i,1.0,431.0
7,c,1.0,407.0
7,c,1.0,358.0
7,c,1.0,346.0
7,i,0.0,365.0
7,i,1.0,544.0
7,c,1.0,434.0
7,c,1.0,341.0
7,c,1.0,322.0
7,c,1.0,317.0
7,i,1.0,527.0
7,i,0.0,393.0
7,i,1.0,484.0
7,c,1.0,369.0
7,c,1.0,354.0
7,i,1.0,490.0
7,i,1.0,463.0
7,i,1.0,585.0
7,c,1.0,506.0
7,i,1.0,701.0
7,c,1.0,471.0
7,c,1.0,439.0
7,i,0.0,503.0
7,i,1.0,638.0
7,c,1.0,408.0
7,c,1.0,384.0
7,i,1.0,542.0
7,i,1.0,509.0
7,c,1.0,447.0
7,c,1.0,437.0
7,c,1.0,397.0
7,i,1.0,535.0
7,c,1.0,668.0
7,c,1.0,466.0
7,i,1.0,376.0
7,i,1.0,414.0
7,c,1.0,381.0
7,i,0.0,379.0
7,i,1.0,492.0
7,i,1.0,488.0
7,i,0.0,415.0
7,c,1.0,349.0
7,c,1.0,446.0
7,i,1.0,607.0
7,c,1.0,562.0
7,i,1.0,450.0
7,c,1.0,451.0
7,i,1.0,357.0
7,c,1.0,822.0
7,c,1.0,499.0
7,i,1.0,552.0
7,c,1.0,610.0
7,c,1.0,522.0
7,c,1.0,399.0
7,i,1.0,472.0
7,c,1.0,475.0
7,i,1.0,391.0
7,i,1.0,447.0
7,i,0.0,357.0
7,i,1.0,638.0
7,i,1.0,344.0
7,i,1.0,359.0
7,c,1.0,445.0
7,i,1.0,582.0
7,i,1.0,507.0
7,c,1.0,416.0
7,i,1.0,667.0
7,c,1.0,361.0
7,i,1.0,468.0
7,c,1.0,411.0
7,i,1.0,471.0
7,c,1.0,297.0
7,i,0.0,427.0
7,i,1.0,469.0
7,c,1.0,502.0
7,c,1.0,454.0
7,i,1.0,303.0
7,i,1.0,572.0
7,i,1.0,371.0
7,c,1.0,361.0
7,c,1.0,421.0
7,c,1.0,330.0
7,i,1.0,353.0
7,i,1.0,325.0
7,c,1.0,454.0
7,i,1.0,407.0
7,c,1.0,340.0
7,c,0.0,261.0
7,c,1.0,434.0
7,i,0.0,339.0
7,c,1.0,515.0
7,i,1.0,412.0
7,c,1.0,421.0
7,i,1.0,361.0
7,i,1.0,446.0
7,c,0.0,355.0
7,c,1.0,333.0
7,c,1.0,386.0
7,c,1.0,335.0
7,i,1.0,414.0
7,i,1.0,425.0
7,c,1.0,418.0
7,i,0.0,390.0
7,c,1.0,401.0
7,c,1.0,415.0
7,i,0.0,366.0
7,i,1.0,479.0
7,c,1.0,429.0
7,c,1.0,408.0
7,c,1.0,401.0
7,i,0.0,446.0
7,i,1.0,262.0
7,c,1.0,405.0
7,c,1.0,430.0
7,i,0.0,374.0
7,i,1.0,502.0
7,i,0.0,380.0
7,c,1.0,378.0
7,c,1.0,470.0
7,i,1.0,375.0
7,i,1.0,344.0
7,c,1.0,319.0
7,c,1.0,302.0
7,i,1.0,326.0
7,i,1.0,456.0
7,i,1.0,472.0
7,c,0.0,348.0
7,i,1.0,462.0
7,i,0.0,364.0
7,i,1.0,380.0
7,c,1.0,427.0
7,i,1.0,589.0
7,c,1.0,372.0
7,c,1.0,326.0
7,c,1.0,399.0
7,i,1.0,440.0
7,c,1.0,417.0
7,c,1.0,358.0
7,i,1.0,440.0
7,c,1.0,344.0
7,c,0.0,286.0
7,c,1.0,320.0
7,c,1.0,298.0
7,i,1.0,504.0
7,c,1.0,479.0
7,i,1.0,475.0
7,c,1.0,353.0
7,i,1.0,472.0
7,i,1.0,401.0
7,i,1.0,342.0
7,c,1.0,470.0
7,i,1.0,315.0
7,i,1.0,503.0
7,i,1.0,453.0
7,i,1.0,467.0
7,c,1.0,423.0
7,c,1.0,377.0
7,i,1.0,384.0
8,c,1.0,429.0
8,c,1.0,355.0
8,c,1.0,351.0
8,i,1.0,432.0
8,i,1.0,432.0
8,c,1.0,394.0
8,i,1.0,439.0
8,i,1.0,395.0
8,i,1.0,460.0
8,c,1.0,469.0
8,c,1.0,377.0
8,c,1.0,403.0
8,i,1.0,478.0
8,i,1.0,469.0
8,c,1.0,425.0
8,i,1.0,586.0
8,i,1.0,481.0
8,c,1.0,379.0
8,i,1.0,450.0
8,c,1.0,389.0
8,i,1.0,487.0
8,c,1.0,443.0
8,c,1.0,432.0
8,i,1.0,413.0
8,i,1.0,371.0
8,c,1.0,490.0
8,i,1.0,499.0
8,i,1.0,486.0
8,c,1.0,424.0
8,c,1.0,405.0
8,c,1.0,474.0
8,c,1.0,476.0
8,i,1.0,476.0
8,i,1.0,477.0
8,i,1.0,530.0
8,c,1.0,540.0
8,i,1.0,749.0
8,i,1.0,508.0
8,i,1.0,485.0
8,c,1.0,493.0
8,i,1.0,444.0
8,c,1.0,531.0
8,c,1.0,518.0
8,i,1.0,528.0
8,i,1.0,513.0
8,i,1.0,545.0
8,i,1.0,533.0
8,c,1.0,552.0
8,c,1.0,415.0
8,c,1.0,579.0
8,c,1.0,460.0
8,i,1.0,550.0
8,i,1.0,465.0
8,c,1.0,445.0
8,i,1.0,555.0
8,i,1.0,547.0
8,c,1.0,496.0
8,c,1.0,497.0
8,i,1.0,551.0
8,i,1.0,525.0
8,i,1.0,420.0
8,c,1.0,373.0
8,i,1.0,489.0
8,c,1.0,432.0
8,c,1.0,460.0
8,i,1.0,558.0
8,c,1.0,457.0
8,i,1.0,476.0
8,c,1.0,387.0
8,c,1.0,378.0
8,i,1.0,573.0
8,i,1.0,448.0
8,c,1.0,474.0
8,c,1.0,577.0
8,i,1.0,505.0
8,c,1.0,513.0
8,c,1.0,525.0
8,c,1.0,394.0
8,c,1.0,462.0
8,c,1.0,423.0
8,c,1.0,437.0
8,i,1.0,533.0
8,c,1.0,407.0
8,i,1.0,534.0
8,i,1.0,473.0
8,i,1.0,498.0
8,c,1.0,395.0
8,c,1.0,549.0
8,i,1.0,485.0
8,i,1.0,512.0
8,c,1.0,452.0
8,i,1.0,523.0
8,i,0.0,443.0
8,i,1.0,482.0
8,i,1.0,493.0
8,c,1.0,764.0
8,c,1.0,465.0
8,i,1.0,475.0
8,c,1.0,541.0
8,i,1.0,480.0
8,c,1.0,516.0
8,i,1.0,505.0
8,c,1.0,617.0
8,c,1.0,754.0
8,c,1.0,434.0
8,i,1.0,511.0
8,i,1.0,415.0
8,c,1.0,575.0
8,c,1.0,415.0
8,c,1.0,524.0
8,c,1.0,487.0
8,i,1.0,492.0
8,c,1.0,475.0
8,c,1.0,414.0
8,i,1.0,579.0
8,c,1.0,403.0
8,i,1.0,471.0
8,i,1.0,480.0
8,c,1.0,362.0
8,c,1.0,407.0
8,c,1.0,395.0
8,c,1.0,398.0
8,c,1.0,437.0
8,c,1.0,437.0
8,i,1.0,446.0
8,i,1.0,476.0
8,c,1.0,379.0
8,c,1.0,485.0
8,c,1.0,525.0
8,i,0.0,385.0
8,i,1.0,518.0
8,i,1.0,509.0
8,i,1.0,505.0
8,c,1.0,511.0
8,c,1.0,433.0
8,i,1.0,443.0
8,i,1.0,512.0
8,i,1.0,506.0
8,c,1.0,519.0
8,c,1.0,507.0
8,i,1.0,549.0
8,i,1.0,488.0
8,i,1.0,497.0
8,c,1.0,441.0
8,i,1.0,528.0
8,c,1.0,535.0
8,i,1.0,579.0
8,c,1.0,440.0
8,i,1.0,483.0
8,i,1.0,510.0
8,i,1.0,489.0
8,c,1.0,497.0
8,i,1.0,464.0
8,c,1.0,475.0
8,c,1.0,498.0
8,i,1.0,506.0
8,c,1.0,469.0
8,i,1.0,434.0
8,i,1.0,515.0
8,c,1.0,496.0
8,c,1.0,435.0
8,c,1.0,645.0
8,i,1.0,484.0
8,c,1.0,379.0
8,i,1.0,377.0
8,c,1.0,467.0
8,c,1.0,426.0
8,c,1.0,359.0
8,c,1.0,435.0
8,i,1.0,442.0
8,i,0.0,411.0
8,i,1.0,547.0
8,i,1.0,522.0
8,i,1.0,727.0
8,i,1.0,520.0
8,c,1.0,541.0
8,c,1.0,599.0
8,i,1.0,535.0
8,i,1.0,412.0
8,i,1.0,515.0
8,c,1.0,425.0
8,i,1.0,519.0
8,i,1.0,496.0
8,c,1.0,398.0
8,i,1.0,577.0
8,i,1.0,501.0
8,c,1.0,476.0
8,c,1.0,439.0
8,i,1.0,454.0
8,i,1.0,500.0
8,i,1.0,529.0
8,c,1.0,382.0
8,i,1.0,566.0
8,i,1.0,487.0
8,c,1.0,384.0
8,c,1.0,354.0
8,c,1.0,502.0
8,c,1.0,391.0
8,c,1.0,447.0
8,i,1.0,312.0
8,i,1.0,422.0
8,i,0.0,297.0
8,i,1.0,500.0
8,i,1.0,386.0
8,i,1.0,448.0
8,i,0.0,388.0
8,i,1.0,503.0
8,i,1.0,429.0
8,c,1.0,595.0
8,i,1.0,512.0
8,c,1.0,422.0
8,i,1.0,581.0
8,c,1.0,517.0
8,i,0.0,338.0
8,c,1.0,434.0
8,c,1.0,414.0
8,c,1.0,403.0
8,i,1.0,472.0
8,i,1.0,538.0
8,c,1.0,412.0
8,c,1.0,472.0
8,c,1.0,455.0
8,c,1.0,551.0
8,c,1.0,442.0
8,c,1.0,392.0
8,i,1.0,608.0
8,c,1.0,467.0
8,i,1.0,553.0
8,c,1.0,446.0
8,i,1.0,552.0
8,i,1.0,476.0
8,i,1.0,402.0
8,c,1.0,450.0
8,c,1.0,438.0
8,c,1.0,395.0
8,c,1.0,572.0
8,c,1.0,440.0
8,c,1.0,511.0
8,c,1.0,500.0
8,i,1.0,534.0
8,c,1.0,756.0
8,i,1.0,501.0
8,i,1.0,435.0
8,c,1.0,409.0
8,i,0.0,401.0
8,c,1.0,470.0
8,c,1.0,514.0
8,c,1.0,467.0
8,i,1.0,494.0
8,i,1.0,534.0
8,i,0.0,430.0
8,i,1.0,424.0
8,c,1.0,653.0
8,i,1.0,469.0
8,c,1.0,480.0
8,i,1.0,544.0
8,i,1.0,513.0
8,c,1.0,539.0
8,c,1.0,486.0
8,i,1.0,525.0
8,i,1.0,498.0
8,c,1.0,484.0
8,c,1.0,426.0
8,i,1.0,421.0
8,c,1.0,509.0
8,c,1.0,520.0
8,i,1.0,502.0
8,i,1.0,543.0
8,c,1.0,463.0
8,c,1.0,465.0
8,i,1.0,718.0
8,c,1.0,431.0
8,i,1.0,599.0
8,i,1.0,516.0
8,i,1.0,481.0
8,c,1.0,423.0
8,i,1.0,544.0
8,i,1.0,412.0
8,i,1.0,475.0
8,c,1.0,400.0
8,i,1.0,498.0
8,i,1.0,440.0
8,i,1.0,445.0
8,c,1.0,403.0
8,c,1.0,480.0
8,c,1.0,445.0
8,i,1.0,479.0
8,c,1.0,452.0
8,c,1.0,404.0
8,c,1.0,443.0
8,c,1.0,508.0
8,i,1.0,472.0
8,c,1.0,391.0
8,i,1.0,564.0
8,c,1.0,421.0
8,c,1.0,438.0
8,i,1.0,450.0
8,i,1.0,518.0
8,c,1.0,436.0
8,c,1.0,377.0
8,i,1.0,509.0
8,c,1.0,383.0
8,i,1.0,448.0
8,c,1.0,421.0
8,c,1.0,385.0
8,c,1.0,357.0
8,c,1.0,398.0
8,i,1.0,550.0
8,c,1.0,424.0
8,c,1.0,486.0
8,c,1.0,383.0
8,i,1.0,463.0
8,i,1.0,493.0
8,i,1.0,456.0
8,c,1.0,446.0
8,c,1.0,400.0
8,c,1.0,436.0
8,i,1.0,428.0
8,i,1.0,441.0
8,i,1.0,482.0
8,i,1.0,446.0
8,i,0.0,363.0
8,i,1.0,552.0
8,i,1.0,471.0
8,i,1.0,408.0
8,c,1.0,554.0
8,c,1.0,450.0
8,i,0.0,377.0
8,i,1.0,426.0
8,c,1.0,454.0
8,c,1.0,457.0
8,i,1.0,452.0
8,c,1.0,473.0
8,i,1.0,420.0
8,c,1.0,495.0
8,i,1.0,525.0
8,i,1.0,478.0
8,c,1.0,408.0
8,i,1.0,398.0
8,c,1.0,386.0
8,i,0.0,383.0
8,i,1.0,456.0
8,c,1.0,521.0
8,c,1.0,359.0
8,c,1.0,320.0
8,c,1.0,419.0
8,i,0.0,329.0
8,i,1.0,486.0
8,c,1.0,406.0
8,i,1.0,469.0
8,i,1.0,512.0
8,i,1.0,482.0
8,i,1.0,487.0
8,c,1.0,518.0
8,c,1.0,385.0
8,c,1.0,449.0
8,i,1.0,401.0
8,c,1.0,483.0
8,c,1.0,406.0
8,c,1.0,395.0
8,c,1.0,398.0
8,i,1.0,455.0
8,c,1.0,353.0
8,c,1.0,380.0
8,i,1.0,530.0
8,i,1.0,494.0
8,i,0.0,438.0
8,i,1.0,481.0
8,i,1.0,481.0
9,i,0.0,523.0
9,c,1.0,580.0
9,c,1.0,523.0
9,i,1.0,568.0
9,i,1.0,599.0
9,c,1.0,683.0
9,i,1.0,530.0
9,i,1.0,603.0
9,c,1.0,557.0
9,i,1.0,493.0
9,c,1.0,580.0
9,c,1.0,455.0
9,i,1.0,537.0
9,i,1.0,606.0
9,c,1.0,433.0
9,i,1.0,596.0
9,c,1.0,762.0
9,i,1.0,513.0
9,c,1.0,492.0
9,i,1.0,622.0
9,i,1.0,584.0
9,i,1.0,518.0
9,c,1.0,559.0
9,c,1.0,531.0
9,i,1.0,640.0
9,i,1.0,636.0
9,c,1.0,464.0
9,i,1.0,572.0
9,i,1.0,549.0
9,i,1.0,556.0
9,c,1.0,558.0
9,i,1.0,531.0
9,i,1.0,469.0
9,c,1.0,626.0
9,c,1.0,596.0
9,i,1.0,475.0
9,c,1.0,450.0
9,c,1.0,433.0
9,c,1.0,521.0
9,i,1.0,522.0
9,c,1.0,436.0
9,i,1.0,507.0
9,c,1.0,485.0
9,c,1.0,647.0
9,c,1.0,452.0
9,c,1.0,577.0
9,i,1.0,629.0
9,i,1.0,617.0
9,i,1.0,503.0
9,i,1.0,485.0
9,c,1.0,581.0
9,i,1.0,475.0
9,c,1.0,492.0
9,c,1.0,618.0
9,c,1.0,464.0
9,c,1.0,420.0
9,c,1.0,473.0
9,i,1.0,634.0
9,c,1.0,455.0
9,i,1.0,610.0
9,c,1.0,489.0
9,c,1.0,423.0
9,c,1.0,493.0
9,c,1.0,453.0
9,i,1.0,553.0
9,c,1.0,519.0
9,c,1.0,434.0
9,i,1.0,537.0
9,i,1.0,565.0
9,i,1.0,663.0
9,i,1.0,505.0
9,i,1.0,545.0
9,i,1.0,467.0
9,i,1.0,524.0
9,c,1.0,513.0
9,i,1.0,455.0
9,c,1.0,417.0
9,c,1.0,447.0
9,i,1.0,585.0
9,c,1.0,408.0
9,i,1.0,522.0
9,i,1.0,461.0
9,i,1.0,316.0
9,c,1.0,416.0
9,i,1.0,551.0
9,c,1.0,442.0
9,c,1.0,499.0
9,i,0.0,570.0
9,c,1.0,602.0
9,i,1.0,602.0
9,c,1.0,614.0
9,c,1.0,784.0
9,i,1.0,808.0
9,i,1.0,405.0
9,c,1.0,440.0
9,i,0.0,304.0
9,i,1.0,673.0
9,c,1.0,532.0
9,c,1.0,407.0
9,i,1.0,539.0
9,c,1.0,447.0
9,c,1.0,570.0
9,i,1.0,568.0
9,c,1.0,373.0
9,i,1.0,619.0
9,c,1.0,420.0
9,i,1.0,473.0
9,c,1.0,398.0
9,c,1.0,444.0
9,c,1.0,506.0
9,c,1.0,498.0
9,i,1.0,586.0
9,i,1.0,605.0
9,i,1.0,530.0
9,i,1.0,507.0
9,i,1.0,522.0
9,i,1.0,440.0
9,i,1.0,407.0
9,i,1.0,387.0
9,i,1.0,406.0
9,c,1.0,361.0
9,c,1.0,494.0
9,i,0.0,411.0
9,c,1.0,596.0
9,i,1.0,460.0
9,i,1.0,601.0
9,c,1.0,465.0
9,c,1.0,518.0
9,i,1.0,591.0
9,c,1.0,532.0
9,c,1.0,465.0
9,c,1.0,402.0
9,i,1.0,471.0
9,c,1.0,446.0
9,i,1.0,520.0
9,i,1.0,530.0
9,c,1.0,505.0
9,c,1.0,397.0
9,i,1.0,421.0
9,i,1.0,509.0
9,i,1.0,447.0
9,i,1.0,414.0
9,c,1.0,461.0
9,i,1.0,394.0
9,c,1.0,448.0
9,i,1.0,430.0
9,i,1.0,479.0
9,c,1.0,538.0
9,i,1.0,430.0
9,i,1.0,635.0
9,i,1.0,456.0
9,i,1.0,466.0
9,c,1.0,403.0
9,c,1.0,425.0
9,c,1.0,402.0
9,c,1.0,385.0
9,c,1.0,512.0
9,i,0.0,502.0
9,c,1.0,469.0
9,i,1.0,331.0
9,c,0.0,441.0
9,c,1.0,627.0
9,c,1.0,593.0
9,c,1.0,485.0
9,i,1.0,664.0
9,c,1.0,407.0
9,c,1.0,563.0
9,c,1.0,557.0
9,c,1.0,654.0
9,c,1.0,443.0
9,i,1.0,413.0
9,i,1.0,661.0
9,i,1.0,570.0
9,c,1.0,442.0
9,c,1.0,471.0
9,c,1.0,437.0
9,i,1.0,645.0
9,i,1.0,560.0
9,i,1.0,497.0
9,c,1.0,408.0
9,c,1.0,1060.0
9,i,1.0,599.0
9,i,1.0,510.0
9,c,1.0,715.0
9,c,1.0,512.0
9,c,1.0,515.0
9,i,1.0,562.0
9,i,1.0,548.0
9,i,1.0,491.0
9,c,1.0,437.0
9,c,1.0,475.0
9,i,1.0,527.0
9,i,1.0,524.0
9,c,1.0,473.0
9,i,1.0,460.0
9,i,1.0,482.0
9,c,1.0,457.0
9,i,1.0,461.0
9,i,1.0,419.0
9,c,1.0,606.0
9,c,1.0,665.0
9,c,1.0,510.0
9,i,1.0,424.0
9,i,1.0,429.0
9,c,1.0,434.0
9,c,1.0,900.0
9,i,1.0,589.0
9,i,1.0,517.0
9,i,1.0,526.0
9,i,1.0,422.0
9,i,1.0,424.0
9,c,1.0,572.0
9,i,1.0,504.0
9,c,1.0,405.0
9,c,1.0,349.0
9,c,1.0,560.0
9,c,1.0,413.0
9,i,1.0,598.0
9,c,1.0,406.0
9,i,1.0,551.0
9,c,1.0,450.0
9,c,1.0,442.0
9,i,1.0,419.0
9,c,1.0,410.0
9,i,1.0,515.0
9,c,1.0,529.0
9,c,1.0,425.0
9,c,1.0,426.0
9,i,1.0,610.0
9,i,1.0,531.0
9,i,1.0,535.0
9,c,1.0,529.0
9,c,1.0,435.0
9,c,1.0,472.0
9,c,1.0,450.0
9,i,1.0,684.0
9,c,1.0,416.0
9,c,1.0,417.0
9,c,1.0,504.0
9,c,1.0,394.0
9,i,0.0,461.0
9,c,1.0,508.0
9,i,1.0,516.0
9,i,1.0,590.0
9,c,1.0,502.0
9,i,1.0,579.0
9,i,1.0,630.0
9,c,1.0,659.0
9,c,1.0,507.0
9,c,1.0,609.0
9,c,1.0,405.0
9,i,1.0,585.0
9,c,1.0,552.0
9,i,1.0,874.0
9,i,1.0,458.0
9,c,1.0,602.0
9,i,1.0,601.0
9,i,1.0,573.0
9,i,1.0,584.0
9,c,1.0,537.0
9,i,1.0,678.0
9,c,1.0,449.0
9,c,1.0,476.0
9,c,1.0,602.0
9,i,1.0,577.0
9,i,1.0,714.0
9,i,1.0,575.0
9,c,1.0,536.0
9,i,1.0,572.0
9,i,1.0,671.0
9,c,1.0,524.0
9,i,1.0,651.0
9,i,1.0,693.0
9,c,1.0,686.0
9,i,1.0,504.0
9,i,1.0,405.0
9,c,1.0,555.0
9,i,1.0,762.0
9,c,1.0,428.0
9,c,1.0,485.0
9,c,1.0,403.0
9,c,1.0,397.0
9,c,1.0,419.0
9,c,1.0,408.0
9,c,1.0,429.0
9,c,1.0,458.0
9,c,1.0,407.0
9,i,0.0,399.0
9,i,1.0,482.0
9,c,1.0,460.0
9,i,1.0,603.0
9,c,1.0,490.0
9,c,1.0,399.0
9,c,1.0,392.0
9,c,1.0,581.0
9,i,1.0,736.0
9,i,1.0,668.0
9,c,1.0,547.0
9,i,1.0,1038.0
9,i,1.0,610.0
9,c,1.0,1153.0
9,c,1.0,511.0
9,c,1.0,584.0
9,c,1.0,425.0
9,c,1.0,389.0
9,i,1.0,435.0
9,c,1.0,494.0
9,i,1.0,712.0
9,i,1.0,620.0
9,i,1.0,518.0
9,c,1.0,602.0
9,c,1.0,759.0
9,i,1.0,657.0
9,i,1.0,636.0
9,c,1.0,542.0
9,i,1.0,900.0
9,c,1.0,487.0
9,c,1.0,502.0
9,i,0.0,442.0
9,i,1.0,545.0
9,c,1.0,453.0
9,c,1.0,525.0
9,i,1.0,659.0
9,i,1.0,619.0
9,c,1.0,468.0
9,i,1.0,519.0
9,i,1.0,671.0
9,i,1.0,699.0
9,c,1.0,823.0
9,c,1.0,499.0
9,i,0.0,816.0
9,i,0.0,648.0
9,i,1.0,473.0
9,i,1.0,568.0
9,c,1.0,554.0
9,i,1.0,635.0
9,c,1.0,513.0
9,c,1.0,395.0
9,i,1.0,623.0
9,i,0.0,501.0
9,i,1.0,698.0
9,i,1.0,619.0
9,i,1.0,612.0
9,i,1.0,382.0
9,c,1.0,480.0
9,c,1.0,409.0
9,i,1.0,547.0
9,i,1.0,504.0
9,c,1.0,528.0
9,i,1.0,451.0
9,c,1.0,462.0
9,c,1.0,381.0
9,i,1.0,428.0
9,i,1.0,549.0
9,i,1.0,578.0
9,c,1.0,469.0
9,c,1.0,581.0
9,i,1.0,452.0
9,i,0.0,439.0
9,c,1.0,578.0
9,c,1.0,575.0
9,i,1.0,546.0
9,i,1.0,602.0
9,i,1.0,563.0
9,c,1.0,664.0
9,i,1.0,554.0
9,i,1.0,682.0
9,c,1.0,426.0
9,c,1.0,426.0
10,i,1.0,756.0
10,i,1.0,497.0
10,i,1.0,478.0
10,c,1.0,496.0
10,c,1.0,417.0
10,i,1.0,508.0
10,c,1.0,366.0
10,i,1.0,434.0
10,c,1.0,516.0
10,c,1.0,504.0
10,i,1.0,424.0
10,i,1.0,431.0
10,i,1.0,440.0
10,c,1.0,416.0
10,i,1.0,526.0
10,i,1.0,451.0
10,i,1.0,466.0
10,c,1.0,492.0
10,i,1.0,642.0
10,c,1.0,556.0
10,c,1.0,457.0
10,i,0.0,390.0
10,i,1.0,537.0
10,i,1.0,522.0
10,i,1.0,474.0
10,i,1.0,575.0
10,c,1.0,485.0
10,c,1.0,649.0
10,i,1.0,536.0
10,c,1.0,492.0
10,c,1.0,550.0
10,i,1.0,639.0
10,c,1.0,438.0
10,i,1.0,473.0
10,c,1.0,417.0
10,i,1.0,485.0
10,c,1.0,433.0
10,i,1.0,461.0
10,i,1.0,653.0
10,c,1.0,441.0
10,c,1.0,468.0
10,i,1.0,418.0
10,c,1.0,352.0
10,c,1.0,408.0
10,c,1.0,406.0
10,c,1.0,474.0
10,c,1.0,695.0
10,c,1.0,408.0
10,c,1.0,436.0
10,c,1.0,420.0
10,i,1.0,514.0
10,i,1.0,509.0
10,i,1.0,513.0
10,i,1.0,509.0
10,i,1.0,522.0
10,i,1.0,657.0
10,i,1.0,575.0
10,c,1.0,371.0
10,c,1.0,365.0
10,c,1.0,359.0
10,c,1.0,386.0
10,c,1.0,426.0
10,i,1.0,424.0
10,i,1.0,435.0
10,i,1.0,418.0
10,i,1.0,392.0
10,i,1.0,489.0
10,i,1.0,491.0
10,i,1.0,565.0
10,c,1.0,370.0
10,i,1.0,402.0
10,c,1.0,390.0
10,c,1.0,428.0
10,i,1.0,490.0
10,c,1.0,411.0
10,c,1.0,349.0
10,c,1.0,349.0
10,i,1.0,511.0
10,c,1.0,368.0
10,c,1.0,411.0
10,c,1.0,417.0
10,i,0.0,388.0
10,i,1.0,690.0
10,i,1.0,628.0
10,c,1.0,645.0
10,c,1.0,629.0
10,c,1.0,438.0
10,c,1.0,400.0
10,i,1.0,574.0
10,c,1.0,641.0
10,c,1.0,758.0
10,i,1.0,600.0
10,c,1.0,435.0
10,c,1.0,434.0
10,c,1.0,323.0
10,i,0.0,414.0
10,i,1.0,397.0
10,i,1.0,463.0
10,i,1.0,393.0
10,c,1.0,379.0
10,i,1.0,477.0
10,i,0.0,338.0
10,i,1.0,617.0
10,c,1.0,621.0
10,c,1.0,512.0
10,i,1.0,556.0
10,c,1.0,375.0
10,c,1.0,521.0
10,c,1.0,356.0
10,i,1.0,497.0
10,i,0.0,351.0
10,c,1.0,538.0
10,i,1.0,593.0
10,c,1.0,537.0
10,c,1.0,434.0
10,i,1.0,613.0
10,i,1.0,618.0
10,i,1.0,481.0
